year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,1,19,1750,22,2007,8,B6,N603JB,1007,SEA,LGB,124,965,17,50
2014,8,7,747,2,953,3,WN,N627SW,1993,SEA,OAK,101,671,7,47
2014,4,15,1310,-5,1511,-23,B6,N709JB,1521,PDX,LGB,108,846,13,10
2014,8,28,848,78,1013,73,WN,N729SW,707,PDX,SMF,69,479,8,48
2014,9,7,1659,214,1937,227,WN,N7743B,2466,SEA,LAS,124,867,16,59
2014,12,21,558,-7,754,-16,AS,N593AS,320,SEA,SFO,96,679,5,58
2014,7,25,2255,4,609,-21,DL,N584NW,800,SEA,ATL,233,2182,22,55
2014,7,31,1209,-1,1412,0,AS,N788AS,324,SEA,SJC,106,697,12,9
2014,3,19,1103,3,1341,-14,WN,N399WN,168,SEA,SLC,85,689,11,3
2014,8,27,807,2,1551,-18,AS,N590AS,4,SEA,DCA,267,2329,8,7
2014,8,9,1509,-4,1838,-7,UA,N27724,1558,PDX,DEN,133,991,15,9
2014,10,2,1139,9,1646,2,DL,N823DN,588,SEA,MSP,164,1399,11,39
2014,9,9,1947,17,2217,12,WN,N629SW,572,PDX,PHX,132,1009,19,47
2014,3,3,1631,-2,1911,-3,DL,N309US,1194,PDX,SLC,79,630,16,31
2014,2,21,1817,-3,2140,-15,OO,N219AG,3498,SEA,COS,125,1068,18,17
2014,1,3,554,-11,911,-27,F9,N220FR,144,SEA,DEN,117,1024,5,54
2014,3,26,1750,2,2100,3,DL,N595NW,2237,SEA,HNL,352,2677,17,50
2014,10,6,636,-4,844,-5,OO,N224AG,3456,PDX,BUR,114,817,6,36
2014,10,1,800,0,1022,-18,AS,N402AS,482,SEA,LAX,112,954,8,0
2014,8,20,2256,1,502,-9,UA,N36476,1129,SEA,IAH,224,1874,22,56
2014,4,13,1158,-2,1354,-7,AS,N706AS,306,SEA,SFO,96,679,11,58
2014,5,14,1440,-5,1811,1,F9,N924FR,234,PDX,DEN,129,991,14,40
2014,6,25,839,-1,1732,7,AS,N506AS,38,SEA,FLL,337,2717,8,39
2014,3,30,1020,0,1154,-11,WN,N735SA,115,SEA,SMF,82,605,10,20
2014,9,3,1115,-5,1351,-2,AS,N529AS,488,SEA,SAN,134,1050,11,15
2014,4,4,1041,-4,1327,2,WN,N600WN,3246,PDX,SLC,90,630,10,41
2014,10,7,1909,-6,2105,-10,OO,N625CA,4612,SEA,SJC,95,697,19,9
2014,1,3,857,-3,1101,-19,AS,N442AS,614,SEA,LAS,108,867,8,57
2014,7,30,1525,-9,1802,-3,OO,N909SW,6235,PDX,LAX,125,834,15,25
2014,10,8,1347,127,1934,119,AA,N3AUAA,1628,SEA,ORD,196,1721,13,47
2014,4,19,1105,-6,1246,-17,OO,N971SW,5197,PDX,SFO,87,550,11,5
2014,7,15,1616,6,1815,5,AS,N612AS,344,SEA,OAK,97,671,16,16
2014,4,2,706,-4,951,-4,AS,N564AS,240,SEA,SAN,133,1050,7,6
2014,2,28,1252,7,1425,5,WN,N958WN,4741,SEA,RNO,79,564,12,52
2014,6,1,2301,1,2358,4,AS,N706AS,698,SEA,GEG,38,224,23,1
2014,6,9,2126,31,2358,34,AS,N435AS,731,SEA,ANC,191,1448,21,26
2014,2,12,1400,-10,1629,-21,AS,N514AS,486,SEA,SAN,134,1050,14,0
2014,11,30,605,0,831,18,AS,N532AS,320,SEA,SFO,105,679,6,5
2014,4,19,651,-6,1025,-3,AS,N644AS,676,SEA,DEN,133,1024,6,51
2014,10,7,600,0,1203,-1,UA,N562UA,390,PDX,IAH,219,1825,6,0
2014,10,17,726,-4,939,-1,WN,N622SW,831,SEA,SJC,118,697,7,26
2014,11,22,1430,10,2033,23,AA,N3KWAA,2318,SEA,DFW,216,1660,14,30
2014,11,20,1134,94,1217,87,OO,N604SK,4495,SEA,PDX,27,129,11,34
2014,11,10,1513,13,1747,10,DL,N388DA,2066,SEA,ANC,200,1448,15,13
2014,4,23,1709,-1,2018,1,DL,N593NW,2237,SEA,HNL,351,2677,17,9
2014,8,2,1601,26,1829,29,WN,N252WN,1194,SEA,LAS,133,867,16,1
2014,7,29,1730,-10,1958,-13,OO,N810SK,4738,SEA,LAS,131,867,17,30
2014,12,8,719,-6,954,4,OO,N822SK,4532,SEA,LAS,123,867,7,19
2014,2,16,703,-7,1454,-21,DL,N709TW,2258,PDX,JFK,273,2454,7,3
2014,8,26,1137,-3,1741,6,AS,N413AS,670,SEA,AUS,227,1770,11,37
2014,7,21,1819,-1,2103,-21,AS,N453AS,877,SEA,KOA,322,2688,18,19
2014,12,26,1521,46,2116,51,AA,N3DVAA,2260,SEA,ORD,212,1721,15,21
2014,5,28,515,0,721,-2,UA,N69818,1453,SEA,SFO,102,679,5,15
2014,3,14,1808,3,2355,5,AS,N306AS,26,SEA,ORD,195,1721,18,8
2014,7,22,526,1,716,-5,UA,N474UA,353,PDX,SFO,88,550,5,26
2014,3,4,1029,-1,1534,-16,AS,N548AS,762,SEA,MCI,168,1489,10,29
2014,8,17,1021,-4,1118,-5,AS,N796AS,414,SEA,GEG,39,224,10,21
2014,7,30,553,-2,947,22,WN,N921WN,1623,PDX,DEN,145,991,5,53
2014,6,15,1309,69,1509,64,AS,N794AS,306,SEA,SFO,96,679,13,9
2014,3,6,2249,9,432,-4,UA,N68801,1617,SEA,ORD,200,1721,22,49
2014,11,19,1422,2,2014,4,AA,N3AUAA,2318,SEA,DFW,197,1660,14,22
2014,10,24,835,0,1629,-38,AS,N527AS,12,SEA,BOS,269,2496,8,35
2014,2,27,1442,-13,1541,-17,AS,N769AS,67,SEA,KTN,95,680,14,42
2014,9,21,629,-1,1223,-7,WN,N8624J,1899,SEA,MDW,215,1733,6,29
2014,3,25,2225,-10,107,-18,AS,N590AS,143,PDX,ANC,196,1542,22,25
2014,7,29,1439,-1,1708,3,AS,N566AS,556,PDX,SAN,132,933,14,39
2014,10,15,1407,37,1634,34,AS,N611AS,472,SEA,LAX,124,954,14,7
2014,8,8,2325,-10,733,-14,B6,N592JB,96,PDX,BOS,288,2537,23,25
2014,12,15,607,2,1216,11,AA,N3HGAA,2218,SEA,ORD,213,1721,6,7
2014,5,23,719,-6,1016,16,AS,N419AS,480,SEA,LAX,129,954,7,19
2014,8,30,904,19,1208,23,HA,N380HA,21,SEA,HNL,326,2677,9,4
2014,10,28,1135,-10,1305,-20,WN,N449WN,3400,PDX,OAK,78,543,11,35
2014,2,1,1654,-6,1909,-21,VX,N361VA,796,SEA,LAX,118,954,16,54
2014,7,5,1310,-5,1410,-1,OO,N565SW,5433,SEA,PDX,32,129,13,10
2014,10,19,1848,-2,2032,2,AS,N305AS,370,SEA,SMF,86,605,18,48
2014,8,26,643,-7,841,-14,OO,N800SK,4657,SEA,SJC,98,697,6,43
2014,8,10,652,-8,1517,0,DL,N704X,2588,SEA,JFK,293,2422,6,52
2014,4,17,1517,-13,2055,-20,AA,N598AA,157,PDX,DFW,197,1616,15,17
2014,9,13,711,1,1300,0,AA,N3BMAA,1507,SEA,DFW,203,1660,7,11
2014,12,22,700,0,847,-3,WN,N776WN,1360,PDX,SJC,86,569,7,0
2014,2,2,842,-3,1644,-5,AS,N546AS,32,SEA,PHL,277,2378,8,42
2014,3,14,555,-5,855,-1,DL,N666DN,1634,SEA,SLC,84,689,5,55
2014,1,11,1839,-6,2104,-13,AS,N624AS,510,SEA,SNA,126,978,18,39
2014,9,3,1922,72,2203,53,OO,N223AG,3458,SEA,SLC,84,689,19,22
2014,11,7,1803,-2,2127,-6,US,N174US,600,PDX,PHX,126,1009,18,3
2014,7,8,512,-3,716,-14,UA,N832UA,468,SEA,SFO,100,679,5,12
2014,8,19,1441,81,1626,61,WN,N7728D,2615,SEA,OAK,88,671,14,41
2014,12,15,1740,-5,2017,-2,AS,N533AS,480,SEA,SAN,143,1050,17,40
2014,3,16,641,-4,911,-15,AS,N779AS,550,SEA,PSP,131,987,6,41
2014,5,15,1455,-5,2003,-10,DL,N6714Q,1770,SEA,MSP,160,1399,14,55
2014,5,3,1311,3,2022,-30,DL,N801DZ,1929,SEA,ATL,233,2182,13,11
2014,5,10,1352,-3,1850,-20,DL,N6709,1950,SEA,MSP,162,1399,13,52
2014,10,1,609,-6,830,-19,AS,N612AS,504,SEA,SNA,123,978,6,9
2014,7,1,755,-5,855,-1,AS,N305AS,690,SEA,GEG,36,224,7,55
2014,5,28,1005,-10,1236,-34,HA,N382HA,25,PDX,HNL,306,2603,10,5
2014,5,25,1255,-5,1417,-6,AS,N797AS,59,SEA,JNU,123,909,12,55
2014,10,17,1008,3,1210,8,AS,N551AS,346,SEA,OAK,104,671,10,8
2014,12,3,1131,-4,1637,-8,DL,N360NW,875,PDX,MSP,172,1426,11,31
2014,12,26,1802,2,2014,-4,OO,N609SK,4798,SEA,LAS,108,867,18,2
2014,3,18,630,0,1405,-6,DL,N6700,968,SEA,ATL,249,2182,6,30
2014,11,10,1651,1,1929,4,AS,N619AS,514,SEA,SNA,137,978,16,51
2014,8,9,1900,10,2123,4,AS,N516AS,109,SEA,ANC,188,1448,19,0
2014,12,1,655,-5,744,-6,AS,N705AS,415,PDX,SEA,30,129,6,55
2014,6,29,2021,-4,2224,-13,OO,N217AG,3464,PDX,ONT,110,838,20,21
2014,7,8,1341,-9,1621,-6,B6,N552JB,407,SEA,LGB,131,965,13,41
2014,3,24,1120,5,1258,3,WN,N617SW,2073,PDX,OAK,86,543,11,20
2014,2,15,649,-1,1006,-13,AS,N532AS,682,SEA,DEN,120,1024,6,49
2014,6,17,1202,-8,1426,-21,OO,N216AG,3486,SEA,LGB,123,965,12,2
2014,12,5,1303,-7,1558,-10,AS,N626AS,726,SEA,SLC,95,689,13,3
2014,10,28,1440,-5,1640,-7,OO,N689CA,4725,SEA,SJC,103,697,14,40
2014,1,29,806,-4,1536,-24,AS,N528AS,4,SEA,DCA,254,2329,8,6
2014,3,9,1937,-1,2203,4,AS,N617AS,524,SEA,BUR,129,937,19,37
2014,9,22,653,-7,1247,-13,AA,N3GTAA,86,PDX,ORD,216,1739,6,53
2014,3,10,557,-8,920,-19,F9,N221FR,144,SEA,DEN,119,1024,5,57
2014,4,10,709,-1,1002,16,AS,N586AS,240,SEA,SAN,134,1050,7,9
2014,4,15,1408,-2,1624,-16,AS,N570AS,538,SEA,ONT,117,956,14,8
2014,1,19,1247,7,1627,2,WN,N934WN,106,SEA,PHX,136,1107,12,47
2014,2,21,2259,-1,154,4,AS,N440AS,103,SEA,ANC,218,1448,22,59
2014,6,21,2359,9,211,-6,AS,N768AS,121,SEA,ANC,176,1448,23,59
2014,11,25,810,-5,1556,-24,AS,N549AS,766,SEA,BWI,264,2335,8,10
2014,6,17,655,10,828,-7,WN,N630WN,1997,SEA,SMF,75,605,6,55
2014,7,8,653,-2,838,-2,WN,N376SW,4140,PDX,SJC,87,569,6,53
2014,2,23,1444,-1,1801,-14,WN,N359SW,4657,SEA,DEN,121,1024,14,44
2014,8,9,1455,-5,1732,-3,VX,N528VA,796,SEA,LAX,133,954,14,55
2014,1,1,1327,2,1526,1,WN,N498WN,1356,SEA,OAK,99,672,13,27
2014,8,12,1244,-1,1523,-7,WN,N221WN,156,SEA,SAN,143,1050,12,44
2014,5,26,2047,27,2251,35,AS,N569AS,226,SEA,SJC,105,697,20,47
2014,10,29,1338,-2,1558,-7,WN,N637SW,569,SEA,LAS,122,867,13,38
2014,1,14,1636,-4,2019,-41,AS,N596AS,867,SEA,OGG,328,2640,16,36
2014,12,6,703,-2,1302,2,AA,N3EUAA,86,PDX,ORD,200,1739,7,3
2014,8,2,1308,-6,1555,-3,DL,N757AT,1822,SEA,LAX,134,954,13,8
2014,2,9,2133,-7,2315,-6,AS,N577AS,372,SEA,SMF,80,605,21,33
2014,5,12,254,179,853,188,AA,N3GYAA,2486,SEA,ORD,210,1721,2,54
2014,1,28,600,0,809,-8,AS,N413AS,604,SEA,LAS,106,867,6,0
2014,6,26,1017,7,1645,15,AS,N440AS,730,SEA,IAH,246,1874,10,17
2014,3,11,1031,-4,1625,-5,AS,N442AS,686,PDX,ORD,206,1739,10,31
2014,1,1,1323,-2,2038,-15,DL,N393DA,773,PDX,ATL,235,2172,13,23
2014,10,4,719,-8,855,-21,UA,N830UA,302,PDX,SFO,82,550,7,19
2014,12,17,2350,-5,506,-4,AS,N407AS,20,SEA,MSP,178,1399,23,50
2014,10,14,2300,10,658,-1,B6,N585JB,498,SEA,BOS,279,2496,23,0
2014,7,9,1547,-3,7,8,AS,N402AS,734,SEA,BOS,304,2496,15,47
2014,1,14,1144,-7,1401,-9,OO,N616QX,4698,PDX,LAX,114,834,11,44
2014,2,25,1554,-6,1800,1,AS,N609AS,338,SEA,OAK,105,671,15,54
2014,7,5,659,-1,1515,-10,AA,N3BYAA,236,SEA,JFK,288,2422,6,59
2014,1,9,809,4,1548,-2,AS,N413AS,742,SEA,ATL,253,2182,8,9
2014,11,2,1854,-6,1940,-11,OO,N608SK,4557,SEA,PDX,26,129,18,54
2014,7,17,1215,-5,1423,-8,OO,N219AG,3454,PDX,BUR,110,817,12,15
2014,12,18,1436,16,1716,29,AS,N622AS,472,SEA,LAX,133,954,14,36
2014,5,16,733,3,824,-5,AS,N762AS,65,SEA,KTN,97,680,7,33
2014,7,15,1858,18,2104,19,AS,N703AS,302,SEA,SFO,100,679,18,58
2014,11,14,1601,8,2342,-28,UA,N37437,1710,SEA,EWR,262,2402,16,1
2014,4,9,1038,-7,1254,-18,OO,N218AG,3482,SEA,SBA,119,908,10,38
2014,10,8,1203,-7,1426,-19,AS,N644AS,500,SEA,SNA,130,978,12,3
2014,1,22,2007,1,2140,-10,UA,N77258,1458,PDX,SFO,78,550,20,7
2014,12,1,2038,-2,2252,30,AS,N514AS,404,PDX,SJC,90,569,20,38
2014,9,30,739,-6,854,5,AS,N762AS,65,SEA,KTN,112,680,7,39
2014,11,10,1156,121,1359,115,AS,N556AS,318,SEA,SFO,96,679,11,56
2014,11,24,1224,-1,1440,-10,OO,N617QX,4608,SEA,LAS,105,867,12,24
2014,5,15,829,129,1417,112,WN,N8327A,2163,PDX,MDW,213,1751,8,29
2014,12,3,753,-7,1037,-2,OO,N223AG,3472,SEA,LGB,146,965,7,53
2014,11,20,1418,38,1656,65,UA,N846UA,475,SEA,SFO,99,679,14,18
2014,7,21,2020,-5,2255,-10,AS,N546AS,640,PDX,PHX,137,1009,20,20
2014,2,16,1425,90,1603,83,WN,N619SW,636,SEA,SMF,82,605,14,25
2014,2,13,558,-2,848,-15,DL,N692DL,1634,SEA,SLC,80,689,5,58
2014,1,8,1934,19,2127,12,WN,N498WN,386,PDX,LAS,101,763,19,34
2014,7,30,712,-3,947,-23,AS,N459AS,833,PDX,HNL,321,2603,7,12
2014,8,4,1019,-6,1308,19,AS,N612AS,586,SEA,LAS,137,867,10,19
2014,11,11,2150,10,535,-3,B6,N661JB,264,SEA,JFK,264,2422,21,50
2014,8,11,2004,-1,2225,-18,DL,N6711M,1545,SEA,FAI,177,1533,20,4
2014,1,9,1830,108,2115,110,DL,N353NW,1194,PDX,SLC,72,630,18,30
2014,1,8,1409,-1,1641,-9,AS,N793AS,486,SEA,SAN,138,1050,14,9
2014,6,5,1316,-4,2129,25,DL,N6716C,898,SEA,ATL,280,2182,13,16
2014,9,8,1413,0,2006,-8,UA,N38458,1192,SEA,ORD,201,1721,14,13
2014,4,27,1637,-4,1917,-5,DL,N395DN,1194,PDX,SLC,84,630,16,37
2014,5,21,654,-6,1454,-26,DL,N711ZX,418,SEA,JFK,274,2422,6,54
2014,2,11,1453,48,1704,27,AS,N565AS,532,SEA,ONT,115,956,14,53
2014,5,21,2214,-1,42,2,AS,N413AS,99,SEA,ANC,187,1448,22,14
2014,11,12,719,-1,1154,8,AS,N532AS,855,PDX,KOA,373,2607,7,19
2014,7,24,2114,89,2232,79,DL,N6705Y,761,SEA,JNU,119,909,21,14
2014,4,3,1636,31,2237,37,AA,N3JDAA,901,SEA,ORD,214,1721,16,36
2014,3,5,1147,15,1527,9,US,N621AW,614,SEA,PHX,132,1107,11,47
2014,3,21,511,-4,709,-20,UA,N850UA,688,SEA,SFO,102,679,5,11
2014,8,8,226,226,1013,236,DL,N679DA,503,PDX,ATL,258,2172,2,26
2014,5,26,2117,-8,2323,1,AS,N618AS,356,SEA,OAK,104,671,21,17
2014,3,26,649,-11,954,-20,AS,N586AS,833,PDX,HNL,348,2603,6,49
2014,1,25,710,-5,911,-7,AS,N323AS,626,PDX,LAS,101,763,7,10
2014,8,11,1411,21,2007,24,UA,N37419,1175,PDX,ORD,208,1739,14,11
2014,4,25,2012,-3,2210,2,OO,N215AG,3490,SEA,FAT,103,748,20,12
2014,1,23,540,-5,933,14,UA,N528UA,328,SEA,DEN,147,1024,5,40
2014,4,25,1524,-6,1811,13,AS,N706AS,542,SEA,LAX,141,954,15,24
2014,8,24,1912,17,2200,32,AS,N413AS,133,SEA,FAI,201,1533,19,12
2014,10,23,1212,-3,1428,13,WN,N7708E,433,SEA,OAK,107,671,12,12
2014,12,16,810,-5,1558,-22,AS,N518AS,766,SEA,BWI,266,2335,8,10
2014,12,26,856,81,1247,101,AS,N526AS,676,SEA,DEN,137,1024,8,56
2014,5,6,2239,-6,610,-13,DL,N808DN,503,PDX,ATL,255,2172,22,39
2014,3,30,1741,-4,1950,-4,OO,N223AG,3488,PDX,BUR,113,817,17,41
2014,10,14,2330,0,514,-4,UA,N53442,1538,PDX,ORD,205,1739,23,30
2014,2,19,1335,0,1659,11,OO,N218AG,3452,SEA,HDN,126,891,13,35
2014,2,2,1028,-2,1550,0,AS,N524AS,762,SEA,MCI,177,1489,10,28
2014,7,28,1509,-1,1756,-2,AS,N453AS,714,PDX,SLC,88,630,15,9
2014,9,7,1747,2,2011,-30,DL,N584NW,2237,SEA,HNL,306,2677,17,47
2014,11,10,1807,2,2010,5,AS,N706AS,328,SEA,SJC,102,697,18,7
2014,4,27,641,-9,917,-23,WN,N295WN,476,PDX,SLC,82,630,6,41
2014,1,13,1409,-1,2136,-17,AS,N526AS,2,SEA,DCA,256,2329,14,9
2014,4,8,611,11,754,11,AS,N794AS,406,PDX,SJC,88,569,6,11
2014,12,26,516,1,701,-33,UA,N816UA,468,SEA,SFO,87,679,5,16
2014,3,21,1256,-4,1533,-7,AS,N788AS,552,SEA,PSP,142,987,12,56
2014,8,3,2356,6,539,9,AS,N306AS,660,SEA,DFW,199,1660,23,56
2014,8,22,1306,-4,1606,-3,AS,N596AS,726,SEA,SLC,97,689,13,6
2014,9,4,1750,-10,2024,-6,US,N551UW,600,PDX,PHX,127,1009,17,50
2014,10,21,627,-8,841,-20,AS,N779AS,576,PDX,SAN,118,933,6,27
2014,4,13,2005,-5,2057,-5,AS,N754AS,694,SEA,GEG,35,224,20,5
2014,12,7,1535,5,1848,-11,UA,N415UA,550,PDX,DEN,119,991,15,35
2014,7,15,1430,0,1655,-2,DL,N3749D,1349,SEA,ANC,186,1448,14,30
2014,6,6,856,-4,1405,-5,DL,N676DL,1453,SEA,MSP,166,1399,8,56
2014,9,22,817,-19,1358,-31,UA,N442UA,722,PDX,ORD,205,1739,8,17
2014,4,15,1508,-2,1730,-11,US,N657AW,494,PDX,PHX,129,1009,15,8
2014,5,28,1838,3,2102,10,AS,N613AS,616,SEA,LAS,123,867,18,38
2014,1,26,833,-2,1606,-6,DL,N609DL,128,SEA,ATL,232,2182,8,33
2014,12,29,1309,-6,1606,1,DL,N376DA,2157,SEA,SLC,99,689,13,9
2014,12,23,1216,-4,1413,-13,OO,N219AG,3454,PDX,BUR,104,817,12,16
2014,9,16,1040,-5,1607,-28,AA,N3BDAA,1146,SEA,DFW,191,1660,10,40
2014,1,30,753,-7,1535,-16,UA,N491UA,250,PDX,IAD,267,2327,7,53
2014,1,22,513,-7,837,-14,US,N570UW,649,PDX,PHX,124,1009,5,13
2014,5,6,733,8,954,4,AS,N797AS,530,SEA,ONT,124,956,7,33
2014,8,15,1126,-4,1344,-11,AS,N596AS,572,PDX,SAN,122,933,11,26
2014,4,8,2005,-5,2055,-7,AS,N797AS,694,SEA,GEG,37,224,20,5
2014,8,8,2157,-3,23,-5,DL,N3748Y,1086,SEA,ANC,189,1448,21,57
2014,5,29,641,4,1422,2,DL,N803DN,108,SEA,ATL,263,2182,6,41
2014,2,24,1117,-3,1256,2,AS,N703AS,75,SEA,JNU,123,909,11,17
2014,4,3,1457,2,1739,0,US,N622AW,500,SEA,PHX,144,1107,14,57
2014,5,12,927,-3,1145,-18,AS,N581AS,640,PDX,PHX,120,1009,9,27
2014,6,25,1110,0,2019,61,US,N763US,728,SEA,PHL,276,2378,11,10
2014,6,21,1548,33,2135,30,AA,N3HXAA,2361,SEA,DFW,201,1660,15,48
2014,2,12,1628,53,2135,25,AA,N4YHAA,157,PDX,DFW,171,1616,16,28
2014,7,29,1059,3,1908,0,B6,N571JB,598,SEA,BOS,282,2496,10,59
2014,9,4,746,-9,1014,-4,AS,N625AS,522,SEA,BUR,121,937,7,46
2014,12,9,1553,-6,1641,-7,OO,N613QX,4744,SEA,PDX,29,129,15,53
2014,6,5,1556,3,2046,-14,DL,N613DL,1770,SEA,MSP,156,1399,15,56
2014,8,12,1503,3,NA,NA,AS,N612AS,650,SEA,PHX,NA,1107,15,3
2014,8,16,2303,8,722,20,B6,N834JB,498,SEA,BOS,289,2496,23,3
2014,1,1,825,-5,1412,-3,AA,N3BDAA,312,SEA,DFW,183,1660,8,25
2014,6,29,1945,-10,2216,-19,AS,N585AS,484,SEA,SAN,133,1050,19,45
2014,3,4,558,-6,1143,-8,UA,N566UA,732,SEA,ORD,199,1721,5,58
2014,5,7,2045,-10,456,-12,B6,N526JB,1206,PDX,JFK,293,2454,20,45
2014,8,2,1233,13,1416,11,WN,N268WN,4412,PDX,OAK,86,543,12,33
2014,1,7,833,-7,1750,27,AS,N546AS,34,SEA,FLL,348,2717,8,33
2014,1,8,1809,-6,2045,-18,AS,N563AS,109,SEA,ANC,192,1448,18,9
2014,2,14,656,-4,935,-6,OO,N800SK,4835,SEA,LAX,124,954,6,56
2014,12,20,1124,9,1450,3,OO,N790SK,4979,SEA,DEN,122,1024,11,24
2014,5,1,1027,-10,1400,-9,F9,N952FR,138,SEA,DEN,130,1024,10,27
2014,1,23,1850,-5,2241,1,AS,N319AS,630,SEA,PHX,149,1107,18,50
2014,12,10,1947,22,2155,46,AS,N461AS,368,SEA,SMF,98,605,19,47
2014,12,3,1120,-5,1221,-5,OO,N641CA,4709,SEA,GEG,42,224,11,20
2014,4,29,707,-3,910,-3,AS,N609AS,626,PDX,LAS,102,763,7,7
2014,2,22,1815,15,1945,5,WN,N430WN,957,PDX,SJC,80,569,18,15
2014,6,12,1302,87,1558,88,WN,N8600F,2358,SEA,PHX,146,1107,13,2
2014,11,26,632,-3,839,-8,OO,N227AG,3460,PDX,ONT,113,838,6,32
2014,2,6,1552,2,1820,16,AS,N708AS,588,PDX,PSP,117,873,15,52
2014,6,11,2127,-3,2219,-4,AS,N793AS,694,SEA,GEG,36,224,21,27
2014,2,25,708,-2,923,12,AS,N536AS,332,SEA,SJC,113,697,7,8
2014,5,30,2239,-6,633,5,DL,N125DL,825,SEA,ATL,260,2182,22,39
2014,9,14,654,-6,738,-12,OO,N812SK,4613,PDX,SEA,26,129,6,54
2014,4,9,1657,-3,1922,-13,VX,N525VA,796,SEA,LAX,130,954,16,57
2014,11,9,849,-11,1136,1,AS,N549AS,502,SEA,SNA,136,978,8,49
2014,10,20,1353,8,2158,-2,DL,N6713Y,182,SEA,JFK,284,2422,13,53
2014,3,17,1735,0,2029,-26,AS,N581AS,859,SEA,HNL,338,2677,17,35
2014,10,25,1112,2,1254,4,WN,N644SW,1755,PDX,OAK,90,543,11,12
2014,11,13,2,3,530,-23,UA,N66825,1609,PDX,IAH,193,1825,0,2
2014,8,12,523,-2,1132,-10,UA,N77295,1101,SEA,IAH,226,1874,5,23
2014,12,20,1015,-5,1256,-7,AS,N705AS,85,SEA,ANC,192,1448,10,15
2014,4,15,1451,11,1648,3,VX,N844VA,755,SEA,SFO,99,679,14,51
2014,12,10,1740,-5,2032,13,AS,N525AS,480,SEA,SAN,155,1050,17,40
2014,6,10,843,-2,1214,-26,WN,N796SW,4726,SEA,ABQ,138,1180,8,43
2014,5,31,1200,-10,1358,-22,OO,N215AG,3454,PDX,BUR,108,817,12,0
2014,2,23,1216,11,1307,7,AS,N793AS,674,SEA,GEG,33,224,12,16
2014,11,13,1824,-6,2114,4,DL,N349NW,952,PDX,SLC,84,630,18,24
2014,9,2,2258,3,640,-22,B6,N523JB,498,SEA,BOS,263,2496,22,58
2014,7,19,549,-1,913,-22,WN,N8316H,2836,SEA,DEN,124,1024,5,49
2014,11,5,603,-7,652,-10,OO,N608SK,4825,PDX,SEA,32,129,6,3
2014,6,27,1334,34,1542,29,UA,N77525,1100,SEA,SFO,99,679,13,34
2014,8,28,2153,-7,2237,-9,AS,N796AS,421,PDX,SEA,29,129,21,53
2014,11,2,2245,0,615,5,DL,N810DN,503,PDX,ATL,251,2172,22,45
2014,10,13,1941,26,2207,31,OO,N816SK,4536,SEA,LAS,116,867,19,41
2014,11,27,1322,-8,1550,-21,DL,N353NW,622,PDX,SLC,73,630,13,22
2014,11,3,2258,-2,2353,0,AS,N453AS,698,SEA,GEG,40,224,22,58
2014,2,3,1141,41,1336,26,WN,N376SW,891,PDX,LAS,98,763,11,41
2014,3,30,601,-4,823,13,AS,N703AS,200,SEA,SJC,108,697,6,1
2014,5,20,512,-3,709,-14,UA,N69810,1424,SEA,SFO,99,679,5,12
2014,9,4,806,-4,945,-15,WN,N361SW,257,PDX,OAK,85,543,8,6
2014,2,4,802,2,1348,-9,UA,N39450,1466,SEA,ORD,204,1721,8,2
2014,10,13,1535,0,2342,-17,AS,N570AS,734,SEA,BOS,294,2496,15,35
2014,4,16,1052,-3,1211,-4,WN,N218WN,1617,PDX,RNO,63,444,10,52
2014,11,10,1416,24,2100,1,DL,N3767,2424,SEA,DTW,209,1927,14,16
2014,5,24,707,-3,1307,7,AA,N3FRAA,2218,PDX,ORD,210,1739,7,7
2014,5,23,1050,-2,1431,2,UA,N76523,1616,SEA,DEN,136,1024,10,50
2014,1,16,658,-6,835,-24,UA,N73283,1217,PDX,SFO,78,550,6,58
2014,3,31,1950,-9,2249,29,OO,N730SK,6250,PDX,LAX,117,834,19,50
2014,10,27,1152,22,1653,9,DL,N812DN,588,SEA,MSP,162,1399,11,52
2014,6,10,1918,-7,2118,-12,VX,N836VA,759,SEA,SFO,99,679,19,18
2014,6,24,857,-8,1450,0,AA,N622AA,312,SEA,DFW,191,1660,8,57
2014,7,15,608,-7,942,0,F9,N221FR,796,PDX,DEN,130,991,6,8
2014,7,29,1150,15,1329,9,WN,N229WN,168,PDX,SJC,87,569,11,50
2014,6,11,1035,50,1241,47,AS,N619AS,394,SEA,SFO,103,679,10,35
2014,12,13,1347,42,1555,35,OO,N975SW,4992,SEA,SFO,97,679,13,47
2014,7,7,1929,-9,2253,-10,F9,N203FR,794,PDX,DEN,122,991,19,29
2014,9,24,2000,-5,2240,0,VX,N632VA,798,SEA,LAX,139,954,20,0
2014,7,25,928,-6,1617,-31,DL,N310NW,1350,SEA,DTW,207,1927,9,28
2014,8,28,1422,-3,2029,9,AA,N3DAAA,1054,SEA,ORD,214,1721,14,22
2014,8,29,1509,-6,1717,2,AS,N793AS,308,SEA,SFO,106,679,15,9
2014,2,21,1152,3,1432,12,OO,N738SK,6371,SEA,LAX,120,954,11,52
2014,3,10,1525,5,1737,-3,WN,N751SW,3164,SEA,LAS,115,867,15,25
2014,12,10,2316,0,713,13,UA,N492UA,262,SEA,IAD,270,2306,23,16
